timestamp,valor
2021-07-24 16:14:20,12.14
2021-07-24 16:15:20,12.14
2021-07-24 16:16:20,12.14
2021-07-24 16:17:20,12.14
2021-07-24 16:18:20,12.05
2021-07-24 16:19:20,12.13
2021-07-24 16:20:20,12.02
2021-07-24 16:21:20,12.15
2021-07-24 16:22:20,12.15
2021-07-24 16:23:20,12.01
2021-07-24 16:24:20,12.18
2021-07-24 16:25:20,12.13
2021-07-24 16:26:20,12.15
2021-07-24 16:27:20,12.18
2021-07-24 16:28:20,12.14
2021-07-24 16:29:20,12.16
2021-07-24 16:30:20,12.24
2021-07-24 16:31:20,12.16
2021-07-24 16:32:20,12.2
2021-07-24 16:33:20,12.17
2021-07-24 16:34:20,12.17
2021-07-24 16:35:20,12.2
2021-07-24 16:36:20,12.29
2021-07-24 16:37:20,12.3
2021-07-24 16:38:20,12.23
2021-07-24 16:39:20,12.23
2021-07-24 16:40:20,12.23
2021-07-24 16:41:20,12.23
2021-07-24 16:42:20,12.05
2021-07-24 16:43:20,12.12
2021-07-24 16:44:20,12.12
2021-07-24 16:45:20,12.11
2021-07-24 16:46:20,12.11
2021-07-24 16:47:20,12.11
2021-07-24 16:48:20,12.17
2021-07-24 16:49:20,12.17
2021-07-24 16:50:20,11.93
2021-07-24 16:51:20,11.98
2021-07-24 16:52:20,12.11
2021-07-24 16:53:20,12.18
2021-07-24 16:54:20,12.15
2021-07-24 16:55:20,12.15
2021-07-24 16:56:20,12.04
2021-07-24 16:57:20,12.15
2021-07-24 16:58:20,12.18
2021-07-24 16:59:20,12.18
2021-07-24 17:00:20,12.17
2021-07-24 17:01:20,12.21
2021-07-24 17:02:20,12.09
2021-07-24 17:03:20,12.26
2021-07-24 17:04:20,12.34
2021-07-24 17:05:20,12.3
2021-07-24 17:06:20,12.3
2021-07-24 17:07:20,12.15
2021-07-24 17:08:20,12.36
2021-07-24 17:09:20,12.29
2021-07-24 17:10:20,12.29
2021-07-24 17:11:20,12.41
2021-07-24 17:12:20,12.34
2021-07-24 17:13:20,12.31
2021-07-24 17:14:20,12.31
2021-07-24 17:15:20,12.34
2021-07-24 17:16:20,12.42
2021-07-24 17:17:20,12.42
2021-07-24 17:18:20,12.42
2021-07-24 17:19:20,12.18
2021-07-24 17:20:20,12.33
2021-07-24 17:21:20,12.34
2021-07-24 17:22:20,12.34
2021-07-24 17:23:21,12.32
2021-07-24 17:24:20,12.32
2021-07-24 17:25:20,12.32
2021-07-24 17:26:20,12.24
2021-07-24 17:27:20,12.24
2021-07-24 17:28:20,12.24
2021-07-24 17:29:20,12.06
2021-07-24 17:30:20,12.06
2021-07-24 17:31:20,11.93
2021-07-24 17:32:20,12.04
2021-07-24 17:33:20,12.04
2021-07-24 17:34:20,12.04
2021-07-24 17:35:20,12.04
2021-07-24 17:36:20,12.04
2021-07-24 17:37:20,12.07
2021-07-24 17:38:20,12.07
2021-07-24 17:39:20,12.1
2021-07-24 17:40:20,12.1
2021-07-24 17:41:20,12.08
2021-07-24 17:42:20,11.95
2021-07-24 17:43:20,11.98
2021-07-24 17:44:20,11.98
2021-07-24 17:45:21,11.98
2021-07-24 17:46:21,12.05
2021-07-24 17:47:20,12.05
2021-07-24 17:48:21,12.05
2021-07-24 17:49:21,12.06
2021-07-24 17:50:21,12.04
2021-07-24 17:51:21,12.04
2021-07-24 17:52:20,12.1
2021-07-24 17:53:20,12.1
2021-07-24 17:54:20,12.19
2021-07-24 17:55:21,12.19
2021-07-24 17:56:21,12.19
2021-07-24 17:57:20,12.2
2021-07-24 17:58:20,12.25
2021-07-24 17:59:20,12.25
2021-07-24 18:00:20,12.13
2021-07-24 18:01:20,12.13
2021-07-24 18:02:20,12.24
2021-07-24 18:03:20,12.24
2021-07-24 18:04:20,12.34
2021-07-24 18:05:20,12.22
2021-07-24 18:06:20,12.25
2021-07-24 18:07:20,12.25
2021-07-24 18:08:20,12.2
2021-07-24 18:09:20,12.3
2021-07-24 18:10:20,12.19
2021-07-24 18:11:20,12.2
2021-07-24 18:12:20,12.18
2021-07-24 18:13:20,12.18
2021-07-24 18:14:20,12.18
2021-07-24 18:15:20,12.17
2021-07-24 18:16:20,12.17
2021-07-24 18:17:20,12.2
2021-07-24 18:18:20,12.2
2021-07-24 18:19:20,12.21
2021-07-24 18:20:20,12.13
2021-07-24 18:21:20,12.13
2021-07-24 18:22:20,12.13
2021-07-24 18:23:20,12.35
2021-07-24 18:24:20,12.16
2021-07-24 18:25:20,12.16
2021-07-24 18:26:20,12.17
2021-07-24 18:27:20,12.17
2021-07-24 18:28:20,12.24
2021-07-24 18:29:20,12.24
2021-07-24 18:30:20,12.19
2021-07-24 18:31:20,12.24
2021-07-24 18:32:20,12.24
2021-07-24 18:33:20,12.24
2021-07-24 18:34:20,12.29
2021-07-24 18:35:20,12.29
2021-07-24 18:36:20,12.29
2021-07-24 18:37:20,12.11
2021-07-24 18:38:20,12.08
2021-07-24 18:39:20,12.09
2021-07-24 18:40:20,12.06
2021-07-24 18:41:20,12.13
2021-07-24 18:42:20,12.13
2021-07-24 18:43:20,12.0
2021-07-24 18:44:20,12.0
2021-07-24 18:45:20,12.02
2021-07-24 18:46:20,12.13
2021-07-24 18:47:20,12.13
2021-07-24 18:48:20,11.99
2021-07-24 18:49:20,11.99
2021-07-24 18:50:20,12.13
2021-07-24 18:51:20,12.17
2021-07-24 18:52:20,12.18
2021-07-24 18:53:20,12.02
2021-07-24 18:54:20,12.02
2021-07-24 18:55:20,12.02
2021-07-24 18:56:20,12.02
2021-07-24 18:57:20,12.02
2021-07-24 18:58:20,12.02
2021-07-24 18:59:20,12.12
2021-07-24 19:00:20,12.12
2021-07-24 19:01:20,12.22
2021-07-24 19:02:20,12.22
2021-07-24 19:03:20,12.22
2021-07-24 19:04:20,12.13
2021-07-24 19:05:20,12.11
2021-07-24 19:06:20,12.28
2021-07-24 19:07:20,12.27
2021-07-24 19:08:21,12.19
2021-07-24 19:09:20,12.31
2021-07-24 19:10:20,12.31
2021-07-24 19:11:20,12.19
2021-07-24 19:12:20,12.35
2021-07-24 19:13:20,12.35
2021-07-24 19:14:20,12.2
2021-07-24 19:15:20,12.17
2021-07-24 19:16:20,11.79
2021-07-24 19:17:20,12.18
2021-07-24 19:18:20,12.43
2021-07-24 19:19:20,12.43
2021-07-24 19:20:20,12.13
2021-07-24 19:21:20,11.84
2021-07-24 19:22:20,11.87
2021-07-24 19:23:20,11.87
2021-07-24 19:24:20,12.0
2021-07-24 19:25:20,12.07
2021-07-24 19:26:20,12.08
2021-07-24 19:27:20,12.08
2021-07-24 19:28:20,12.08
2021-07-24 19:29:20,12.08
2021-07-24 19:30:20,12.08
2021-07-24 19:31:20,12.08
2021-07-24 19:32:20,12.08
2021-07-24 19:33:20,12.18
2021-07-24 19:34:20,12.18
2021-07-24 19:35:20,12.19
2021-07-24 19:36:20,12.19
2021-07-24 19:37:20,12.19
2021-07-24 19:38:20,12.19
2021-07-24 19:39:20,12.16
2021-07-24 19:40:20,12.16
2021-07-24 19:41:20,12.26
2021-07-24 19:42:20,12.26
2021-07-24 19:43:20,12.35
2021-07-24 19:44:20,12.35
2021-07-24 19:45:20,12.23
2021-07-24 19:46:20,12.25
2021-07-24 19:47:20,12.16
2021-07-24 19:48:20,12.24
2021-07-24 19:49:20,12.35
2021-07-24 19:50:20,12.19
2021-07-24 19:51:20,12.27
2021-07-24 19:52:20,12.16
2021-07-24 19:53:20,12.12
2021-07-24 19:54:20,12.1
2021-07-24 19:55:20,12.21
2021-07-24 19:56:21,12.06
2021-07-24 19:57:20,12.01
2021-07-24 19:58:20,12.1
2021-07-24 19:59:20,11.98
2021-07-24 20:00:20,12.19
2021-07-24 20:01:20,12.0
2021-07-24 20:02:21,12.11
2021-07-24 20:03:21,12.11
2021-07-24 20:04:20,11.98
2021-07-24 20:05:21,12.01
2021-07-24 20:06:20,12.01
2021-07-24 20:07:20,12.0
2021-07-24 20:08:21,11.8
2021-07-24 20:09:20,12.01
2021-07-24 20:10:20,11.8
2021-07-24 20:11:20,11.82
2021-07-24 20:12:21,11.82
2021-07-24 20:13:20,11.91
2021-07-24 20:14:20,12.04
2021-07-24 20:15:21,11.89
2021-07-24 20:16:20,11.89
2021-07-24 20:17:20,11.97
2021-07-24 20:18:20,12.21
2021-07-24 20:19:20,12.21
2021-07-24 20:20:21,12.17
2021-07-24 20:21:21,12.01
2021-07-24 20:22:20,12.04
2021-07-24 20:23:20,12.04
2021-07-24 20:24:20,12.03
2021-07-24 20:25:20,12.03
2021-07-24 20:26:20,11.99
2021-07-24 20:27:20,11.99
2021-07-24 20:28:20,11.99
2021-07-24 20:29:21,12.15
2021-07-24 20:30:20,12.14
2021-07-24 20:31:20,12.01
2021-07-24 20:32:21,12.13
2021-07-24 20:33:20,12.08
2021-07-24 20:34:20,12.07
2021-07-24 20:35:20,12.07
2021-07-24 20:36:20,12.07
2021-07-24 20:37:20,11.93
2021-07-24 20:38:20,11.93
2021-07-24 20:39:21,12.08
2021-07-24 20:40:20,12.08
2021-07-24 20:41:20,12.05
2021-07-24 20:42:20,11.99
2021-07-24 20:43:20,12.07
2021-07-24 20:44:20,11.99
2021-07-24 20:45:20,11.99
2021-07-24 20:46:20,12.08
2021-07-24 20:47:21,11.98
2021-07-24 20:48:20,11.87
2021-07-24 20:49:20,12.09
2021-07-24 20:50:20,11.94
2021-07-24 20:51:20,12.0
2021-07-24 20:52:20,11.96
2021-07-24 20:53:20,11.83
2021-07-24 20:54:21,11.93
2021-07-24 20:55:20,11.89
2021-07-24 20:56:20,12.05
2021-07-24 20:57:20,12.05
2021-07-24 20:58:21,12.05
2021-07-24 20:59:20,12.05
2021-07-24 21:00:20,12.04
2021-07-24 21:01:21,12.01
2021-07-24 21:02:20,12.01
2021-07-24 21:03:20,12.0
2021-07-24 21:04:20,12.0
2021-07-24 21:05:21,12.0
2021-07-24 21:06:20,11.88
2021-07-24 21:07:20,11.99
2021-07-24 21:08:20,12.0
2021-07-24 21:09:20,12.01
2021-07-24 21:10:20,12.17
2021-07-24 21:11:20,12.01
2021-07-24 21:12:20,12.2
2021-07-24 21:13:20,12.2
2021-07-24 21:14:20,12.15
2021-07-24 21:15:20,12.15
2021-07-24 21:16:20,11.92
2021-07-24 21:17:20,11.92
2021-07-24 21:18:20,11.94
2021-07-24 21:19:20,12.02
2021-07-24 21:20:20,12.06
2021-07-24 21:21:20,11.88
2021-07-24 21:22:20,11.86
2021-07-24 21:23:20,11.86
2021-07-24 21:24:20,11.89
2021-07-24 21:25:20,11.97
2021-07-24 21:26:20,11.84
2021-07-24 21:27:20,11.84
2021-07-24 21:28:20,11.84
2021-07-24 21:29:20,11.99
2021-07-24 21:30:20,11.9
2021-07-24 21:31:20,11.94
2021-07-24 21:32:20,11.92
2021-07-24 21:33:20,11.92
2021-07-24 21:34:20,11.92
2021-07-24 21:35:20,11.92
2021-07-24 21:36:20,11.96
2021-07-24 21:37:20,12.04
2021-07-24 21:38:20,12.01
2021-07-24 21:39:20,12.01
2021-07-24 21:40:20,12.01
2021-07-24 21:41:20,12.07
2021-07-24 21:42:20,12.03
2021-07-24 21:43:20,11.91
2021-07-24 21:44:20,11.91
2021-07-24 21:45:20,11.97
2021-07-24 21:46:20,12.1
2021-07-24 21:47:20,12.02
2021-07-24 21:48:20,12.02
2021-07-24 21:49:20,12.02
2021-07-24 21:50:20,12.03
2021-07-24 21:51:20,11.96
2021-07-24 21:52:20,12.03
2021-07-24 21:53:20,12.08
2021-07-24 21:54:20,12.15
2021-07-24 21:55:20,12.08
2021-07-24 21:56:23,12.14
2021-07-24 21:57:26,12.14
2021-07-24 21:58:22,12.15
2021-07-24 21:59:20,12.15
2021-07-24 22:00:20,12.05
2021-07-24 22:01:20,12.09
2021-07-24 22:02:20,12.09
2021-07-24 22:03:20,12.14
2021-07-24 22:04:20,12.03
2021-07-24 22:05:20,11.74
2021-07-24 22:06:20,11.74
2021-07-24 22:07:20,11.74
2021-07-24 22:08:20,11.74
2021-07-24 22:09:20,11.66
2021-07-24 22:10:20,11.88
2021-07-24 22:11:20,11.88
2021-07-24 22:12:20,11.79
2021-07-24 22:13:20,11.86
2021-07-24 22:14:20,11.63
2021-07-24 22:15:20,11.86
2021-07-24 22:16:20,11.86
2021-07-24 22:17:20,11.87
2021-07-24 22:18:20,11.75
2021-07-24 22:19:20,11.75
2021-07-24 22:20:20,11.78
2021-07-24 22:21:20,11.93
2021-07-24 22:22:20,11.93
2021-07-24 22:23:20,11.93
2021-07-24 22:24:20,11.7
2021-07-24 22:25:20,11.92
2021-07-24 22:26:20,11.85
2021-07-24 22:27:20,11.85
2021-07-24 22:28:20,11.73
2021-07-24 22:29:20,11.86
2021-07-24 22:30:20,11.74
2021-07-24 22:31:20,11.99
2021-07-24 22:32:20,11.99
2021-07-24 22:33:20,11.88
2021-07-24 22:34:20,11.88
2021-07-24 22:35:20,11.95
2021-07-24 22:36:20,11.81
2021-07-24 22:37:20,11.88
2021-07-24 22:38:20,11.91
2021-07-24 22:39:20,12.14
2021-07-24 22:40:20,11.94
2021-07-24 22:41:20,11.94
2021-07-24 22:42:20,11.94
2021-07-24 22:43:20,11.92
2021-07-24 22:44:20,12.02
2021-07-24 22:45:20,11.89
2021-07-24 22:46:20,11.89
2021-07-24 22:47:20,12.01
2021-07-24 22:48:20,12.03
2021-07-24 22:49:20,11.93
2021-07-24 22:50:20,11.93
2021-07-24 22:51:20,12.02
2021-07-24 22:52:20,12.02
2021-07-24 22:53:20,12.12
2021-07-24 22:54:20,12.1
2021-07-24 22:55:20,12.1
2021-07-24 22:56:20,11.71
2021-07-24 22:57:20,11.76
2021-07-24 22:58:20,11.79
2021-07-24 22:59:20,11.95
2021-07-24 23:00:20,11.95
2021-07-24 23:01:20,12.04
2021-07-24 23:02:20,11.88
2021-07-24 23:03:20,11.97
2021-07-24 23:04:20,11.97
2021-07-24 23:05:20,11.95
2021-07-24 23:06:20,11.86
2021-07-24 23:07:20,11.94
2021-07-24 23:08:20,11.91
2021-07-24 23:09:20,12.05
2021-07-24 23:10:20,12.03
2021-07-24 23:11:20,11.98
2021-07-24 23:12:20,11.98
2021-07-24 23:13:20,11.91
2021-07-24 23:14:20,11.81
2021-07-24 23:15:20,12.08
2021-07-24 23:16:20,12.08
2021-07-24 23:17:20,12.0
2021-07-24 23:18:20,12.08
2021-07-24 23:19:20,12.08
2021-07-24 23:20:20,11.98
2021-07-24 23:21:20,11.97
2021-07-24 23:22:20,11.97
2021-07-24 23:23:20,11.93
2021-07-24 23:24:20,11.93
2021-07-24 23:25:20,12.06
2021-07-24 23:26:20,11.95
2021-07-24 23:27:20,11.95
2021-07-24 23:28:20,11.91
2021-07-24 23:29:20,11.88
2021-07-24 23:30:20,11.75
2021-07-24 23:31:20,11.76
2021-07-24 23:32:20,11.7
2021-07-24 23:33:20,11.8
2021-07-24 23:34:20,11.72
2021-07-24 23:35:20,11.91
2021-07-24 23:36:20,11.84
2021-07-24 23:37:20,11.85
2021-07-24 23:38:20,11.85
2021-07-24 23:39:20,11.85
2021-07-24 23:40:20,12.0
2021-07-24 23:41:20,11.81
2021-07-24 23:42:20,11.81
2021-07-24 23:43:20,11.81
2021-07-24 23:44:20,11.92
2021-07-24 23:45:20,11.92
2021-07-24 23:46:20,11.83
2021-07-24 23:47:20,11.93
2021-07-24 23:48:20,12.0
2021-07-24 23:49:20,11.88
2021-07-24 23:50:20,11.88
2021-07-24 23:51:20,11.95
2021-07-24 23:52:20,12.02
2021-07-24 23:53:20,11.99
2021-07-24 23:54:20,11.89
2021-07-24 23:55:20,11.87
2021-07-24 23:56:20,11.87
2021-07-24 23:57:20,11.8
2021-07-24 23:58:20,11.86
2021-07-24 23:59:20,11.84
